Ecell/V	<I>/mA	Capacity/mA.h	cycle number	time/s	
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.610000123968348E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.620000124443322E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.630000124918297E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.640000125393271E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.650000125868246E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.660000126343220E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.670000126818195E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.680000127293170E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.690000127768144E+002
3.6170900E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.700000128243119E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.710000128718093E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.720000129193068E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.730000129668042E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.740000130143017E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.750000130617991E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.760000131092966E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.770000131567940E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.780000132042915E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.790000132517889E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.800000132992864E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.810000133467838E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.820000133942813E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.830000134417787E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.840000134892762E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.850000135367736E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.860000135842711E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.870000136317685E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.880000136792660E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.890000137267634E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.900000137742609E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.910000138217583E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.920000138692558E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.930000139167532E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.940000139642507E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.950000140117481E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.960000140592456E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.970000141067430E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.980000141542405E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	2.990000142017379E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.000000142492354E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.010000142967328E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.020000143442303E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.030000143917277E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.040000144392252E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.050000144867226E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.060000145342201E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.070000145817176E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.080000146292150E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.090000146767125E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.100000147242099E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.110000147717074E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.120000148192048E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.130000148667023E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.140000149141997E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.150000149616972E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.160000150091946E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.170000150566921E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.180000151041895E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.190000151516870E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.200000151991844E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.210000152466819E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.220000152941793E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.230000153416768E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.240000153891742E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.250000154366717E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.260000154841691E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.270000155316666E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.280000155791640E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.290000156266615E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.300000156741589E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.310000157216564E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.320000157691538E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.330000158166513E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.340000158641487E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.350000159116462E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.360000159591436E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.370000160066411E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.380000160541385E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.390000161016360E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.400000161491334E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.410000161966309E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.420000162441283E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.430000162916258E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.440000163391232E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.450000163866207E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.460000164341182E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.470000164816156E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.480000165291131E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.490000165766105E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.500000166241080E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.510000166716054E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.520000167191029E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.530000167666003E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.540000168140978E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.550000168615952E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.560000169090927E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.570000169565901E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.580000170040876E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.590000170515850E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.600000170990825E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.610000171465799E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.620000171940774E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.630000172415748E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.640000172890723E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.650000173365697E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.660000173840672E+002
3.6173656E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.670000174315646E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.680000174790621E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.690000175265595E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.700000175740570E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.710000176215544E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.720000176690519E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.730000177165493E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.740000177640468E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.750000178115442E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.760000178590417E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.770000179065391E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.780000179540366E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.790000180015340E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.800000180490315E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.810000180965289E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.820000181440264E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.830000181915239E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.840000182390213E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.850000182865188E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.860000183340162E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.870000183815137E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.880000184290111E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.890000184765086E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.900000185240060E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.910000185715035E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.920000186190009E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.930000186664984E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.940000187139958E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.950000187614933E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.960000188089907E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.970000188564882E+002
3.6173656E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.980000189039856E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	3.990000189514831E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.000000189989805E+002
3.6171293E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.010000190464780E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.020000190939754E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.030000191414729E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.040000191889703E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.050000192364678E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.060000192839652E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.070000193314627E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.080000193789601E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.090000194264576E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.100000194739550E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.110000195214525E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.120000195689499E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.130000196164474E+002
3.6171687E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.140000196639448E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.150000197114423E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.160000197589397E+002
3.6173263E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.170000198064372E+002
3.6172082E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.180000198539346E+002
3.6172476E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.190000199014321E+002
3.6172869E+000	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	4.200000199489295E+002
